url,title,content
https://assistance.free.fr/articles/disney-plus-mabonner-au-service-1181,Disney+ : m'abonner au service,"Depuis votre ordinateur Depuis votre  Espace Abonné Freebox , identifiez-vous à l'aide de vos identifiants Freebox, puis : A la rubrique  Télévision , cliquez sur  Disney+ . Cliquez sur le bouton  Je souscris . Vous serez redirigé vers le site de Disney+ pour créer votre compte Disney+. Depuis votre téléviseur  Une fois votre Freebox One allumée et depuis son interface TV   : Rendez-vous à la chaîne  132  ou lancez l' application Disney+ . Appuyez sur le bouton  OK  et laissez-vous guider (votre  code d'achat  vous sera demandé). Si vous disposez déjà d'un abonnement Disney+, il est inutile de souscrire à nouveau : utilisez votre compte existant sur votre Freebox compatible (votre abonnement continuera à être facturé par Disney+)."
https://assistance.free.fr/articles/suivre-ma-consommation-884,Suivre ma consommation,"En ligne : Rendez-vous sur votre  Espace Abonné Mobile  à l’aide de votre identifiant et du mot de passe associé. Après vous être identifié, toutes vos consommations se trouvent sur la page d'accueil. Depuis votre mobile : Contactez le  555  : soit en appelant, soit en lui envoyant un SMS vide. Vous recevrez un  SMS automatique  en réponse, contenant le résumé rapide de vos consommations en cours. Ces manipulations sont entièrement gratuites."
https://assistance.free.fr/articles/disney-plus-resilier-mon-abonnement-1183,Disney+ : résilier mon abonnement,"Rendez-vous dans votre  Espace Abonné  et identifiez-vous à l'aide de vos identifiants Freebox. À la rubrique  Télévision , cliquez sur  Disney+ . Cliquez sur le bouton  Je résilie mon offre Disney+  et laissez-vous guider. Si vous disposez d'un abonnement à Disney+ souscrit directement depuis leur site, vous devrez vous y rendre pour résilier votre accès."
https://assistance.free.fr/articles/telecharger-mon-mandat-de-prelevement-sepa-290,Télécharger mon mandat de prélèvement (SEPA),"Si vous avez opté pour le prélèvement automatique mensuel, il peut être nécessaire de nous faire parvenir un mandat de prélèvement. Ce document vous est délivré lors de votre inscription.  Si vous ne l'avez plus en votre possession : Rendez-vous sur votre  Espace Abonné  à l'aide de votre identifiant et du mot de passe associé. Dans la rubrique  Mon abonnement , cliquez sur  Consulter/Modifier mon compte bancaire pour les prélèvements , puis sur  Afficher votre mandat SEPA . Une fois le mandat (format PDF) affiché, imprimez-le et signez-le, puis retournez-le nous par courrier postal (l'adresse y est indiquée)."
https://assistance.free.fr/articles/le-volume-de-35-go-dinternet-a-letranger-est-il-commun-a-la-france-metropolitaine-et-aux-destinations-incluses--987,Le volume de 35 Go d'Internet à l'étranger est-il commun à la France métropolitaine et aux destinations incluses ?,"Non , l'usage d'Internet mobile depuis un pays inclus n'est pas décompté du volume de DATA de votre forfait Free en France métropolitaine. Ce sont deux volumes distincts.  Par exemple, si vous consommez une partie de votre volume de DATA en France Métropolitaine, vous disposerez toujours de 35 Go dans les pays inclus (et inversement).  Les 35 Go/mois d'Internet sont toutefois communs à l'ensemble des destinations incluses.  Au-delà des 35 Go/mois, l'accès à Internet sera facturé au tarif en vigueur (voir la  brochure tarifaire )."
https://assistance.free.fr/articles/peripherique-de-stockage-usb-quest-ce-que-cest--83,Périphérique de stockage USB : qu'est-ce que c'est ?,"Un périphérique de stockage USB est un équipement externe (clé   USB, disque   dur, eSata) permettant de stocker des fichiers   (photos, vidéos, etc.).  Vous pouvez en  brancher jusqu'à 4 sur votre Freebox Révolution  pour bénéficier d'un espace de stockage supplémentaire qui s'ajoutera au disque dur interne du Freebox Server (capacité de 250 Go).  Les fichiers contenus sur ces périphériques seront alors accessibles directement sur votre télévision."
https://assistance.free.fr/articles/consulter-mes-factures-freebox-298,Consulter mes factures Freebox,"Rendez-vous sur votre  Espace Abonné  à l'aide de votre identifiant Freebox et du mot de passe associé. Sur la page d'accueil, consultez le tableau  Mes Factures  et cliquez sur la facture de votre choix pour en obtenir le détail (ouverture de la facture au format PDF). Une aide à la lecture et à la compréhension de vos factures est accessible en cliquant sur le lien  Comprendre ma facture .  "
https://assistance.free.fr/articles/tableau-de-correspondance-du-clavier-bluetooth-852,Tableau de correspondance du clavier Bluetooth,Touche du clavier Équivalent télécommande Touches  Fn + F8  ou Touche  Fn + Flèche gauche Touche  Free Touche  Entrée Bouton  OK Touche  F1 Touche  bleu  (recherche) Touche  F2 Touche  rouge  (retour) Touche  F3  ou Touche  Menu  (Alt Gr + Ctrl) Touche  verte  (menu) Touche  F4 Touche  jaune  (infos) Flèches  Haut  /  Bas  /  Droite  /  Gauche Touches  directionnelles  sur la télécommande Touches  Fn + F11 Touche  Vol. + Touches  Fn + F10 Touche  Vol. - Touches  Fn + F9 Touche  Mute
https://assistance.free.fr/articles/amazon-prime-resilier-mon-abonnement-1227,Amazon Prime : résilier mon abonnement,"Si vous possédez une offre  Delta  (hors  Delta S ), Amazon Prime est inclus dans votre offre et ne peut être résilié. Résilier un abonnement Amazon Prime souscrit depuis votre Espace Abonné Freebox Si vous avez souscrit un abonnement Amazon Prime depuis votre  Espace Abonné Freebox  : Rendez-vous à la rubrique  Télévision  puis  Gérer mon compte Amazon Prime . Cliquez ensuite sur le bouton  Je résilie mon offre Amazon Prime . Résilier un abonnement Amazon Prime souscrit auprès d'Amazon Si vous utilisez un compte Amazon dont vous disposiez par ailleurs : Rendez-vous sur votre compte sur le  site Amazon . Recherchez la rubrique  Votre abonnement Amazon Prime . Allez dans  Gérer votre abonnement  puis  Abonnement . Cliquez sur  Mettre fin à l'abonnement et aux avantages . Si vous avez créé votre compte Amazon Prime via l'Espace Abonné Free, alors la résiliation de l'abonnement Freebox entraînera  l'annulation du service Amazon Prime ."
https://assistance.free.fr/articles/freebox-os-lexplorateur-de-fichiers-quest-ce-que-cest--339,Freebox OS : l'explorateur de fichiers : qu'est-ce que c'est ?,"L’ Explorateur de fichiers  vous permet de gérer les contenus de votre disque dur Freebox.  Vous pourrez les  parcourir , les  modifier  ( supprimer ,  ajouter ) mais aussi les  partager .  Ils sont aussi accessibles depuis votre téléviseur via le Freebox Player (menu  Mes Disques ) ou via l' application Freebox .  Pour ajouter des fichiers sur le disque dur de votre Freebox, utilisez le bouton  Uploader  afin de sélectionner un ou plusieurs fichier(s)."
https://assistance.free.fr/articles/free-flex-quest-ce-que-cest--1055,Free Flex : qu'est-ce que c'est ?,"Free Flex est une offre de  Location avec Option d’Achat  (LOA). Ce mode de financement vous permet de louer votre téléphone parmi une sélection pendant  une durée minimum de 24 mois , avec la possibilité de l’acheter après 24 mois de location. À l’issue des 24 mois, vous pouvez choisir entre : Acheter votre téléphone  en payant  le montant de votre option d’achat  et mettre fin au prélèvement des loyers. Restituer votre téléphone   sans frais  et mettre fin au prélèvement des loyers.. Prolonger votre contrat et garder votre téléphone en continuant à payer les loyers.  Vous avez la possibilité d’ acheter votre téléphone  avant les 24 mois en payant  les loyers restants dus  et  le montant de l’option d’achat . Free Flex est disponible avec le Forfait Free et la Série Free."
https://assistance.free.fr/articles/amazon-pass-ligue-1-regarder-un-match-1085,Amazon Pass Ligue 1 : regarder un match,"Depuis votre téléviseur Rendez-vous dans l'univers Amazon Prime Video de votre Player TV (ou équipement Fire TV, tablettes Fire ou périphérique disposant de l'application Prime Video). Identifiez-vous à l'aide de vos identifiants Amazon Prime. Rendez-vous à la rubrique Pass Ligue 1 afin de consulter le match de votre choix. Depuis votre smartphone Téléchargez l'application Prime Video. Identifiez-vous à l'aide de vos identifiants Amazon Prime Video. Rendez-vous à la rubrique Pass Ligue 1 afin de consulter le match de votre choix. Depuis votre ordinateur Rendez-vous sur le site  www.primevideo.com/  depuis votre navigateur. Identifiez-vous à l'aide de vos identifiants Amazon Prime Video. Rendez-vous à la rubrique Pass Ligue 1 afin de consulter le match de votre choix."
https://assistance.free.fr/articles/retrouver-lunivers-canal-sur-ma-freebox-1228,Retrouver l’univers CANAL sur ma Freebox,"Free vous permet d’accéder aux différents services CANAL depuis votre Freebox, sous réserve d’ abonnement adéquat . TV by CANAL TV by CANAL  permet de profiter d’un grand nombre de chaînes pour toute la famille. C’est un  service inclus  dans les offres Freebox Delta et Freebox Révolution.  Pour en savoir plus et connaître les chaînes de ce pack, consultez la page  TV by CANAL  de notre site.  CANAL+ CANAL+ donne accès à un ensemble de chaînes du groupe CANAL (CANAL+, CANAL+ GRAND ECRAN, CANAL+ SPORT 360, CANAL+ SÉRIES, CANAL+ DOCS, CANAL+ Kids) ainsi qu'à des chaînes supplémentaires et des catalogues de streaming selon l'offre choisie. CANAL+ est accessible  en option  sur toutes les Freebox. Pour en savoir plus, consultez la page  CANAL+  de notre site.  CANAL+ SÉRIES CANAL+ SÉRIES est le service de streaming de séries de CANAL+. On y trouve toutes les créations originales CANAL+, des séries américaines et européennes et l'intégralité du catalogue LIONSGATE+. CANAL+ SÉRIES est inclus pendant 12 mois avec les offres Freebox Delta, Freebox Pop et Freebox Révolution. L'offre est à activer depuis votre  Espace Abonné  rubrique  Télévision  puis  CANAL+ SÉRIES .   CANAL+ SÉRIES est en option  sur Freebox Mini 4K. Pour en savoir plus, consultez la page  CANAL+ SÉRIES  de notre site.  Quelle que soit l'offre dont vous disposez, les contenus CANAL sont visualisables depuis l'application  MyCANAL ."
https://assistance.free.fr/articles/assurance-mobile-comment-assurer-mon-smartphone--1374,Assurance mobile : comment assurer mon smartphone ?,"Lorsque vous commandez votre smartphone sur la  boutique en ligne Free  (lors d'une souscription ou dans le cadre d'un abonnement déjà existant), sélectionnez l'option  Avec assurance mobile . Le montant de la mensualité correspondant à votre contrat d'assurance sera rappelé dans votre panier et vous recevrez une confirmation de souscription dans l'email récapitulatif de votre commande. Pour renoncer à votre contrat d'assurance, vous disposez de 30 jours pour l'annuler depuis votre  Espace Abonné mobile ."
https://assistance.free.fr/articles/me-procurer-un-telephone-chez-free-960,Me procurer un téléphone chez Free,Free propose deux modalités de paiement pour acquérir un téléphone : L' achat comptant  : vous achetez directement votre téléphone et son paiement s'effectue après avoir indiqué vos informations bancaires (sécurisation 3DSecure). La  Location avec Option d'Achat Free Flex  : vous étalez le paiement du téléphone pendant 24 mois minimum avec la possibilité de l'acheter ou de le restituer à la fin de cette période. Le coût d'envoi du téléphone varie selon le mode de livraison choisi.   
